,train_loss,train_acc,val_loss,val_acc,epochs,Optimizer
0,38.93491220718775,0.9796250421776731,39.22701088054342,0.9556236462673553,8,nadam
1,38.944380969754675,0.975951862359401,39.229645525288376,0.9619206049503424,7,nadam
2,39.15586174320123,0.981651591402689,38.7755853767069,0.964066618324345,9,nadam
3,38.94191337650658,0.9775396487651727,39.218451937761245,0.9667289976736492,12,adam
4,38.93430756152332,0.9800170832764783,39.22093977968917,0.9668509275485307,13,adam
5,39.14919751862814,0.9841736890594491,38.765839157756574,0.9671086906367897,18,adam
6,39.182511980105666,0.9174502803729131,39.432915303931736,0.908095274832839,20,sgd
7,39.19640657807782,0.9165154735497743,39.44189299232939,0.9107073495530674,20,sgd
8,39.42433774182206,0.9165911238718945,38.99124281141493,0.9075019382004045,20,sgd
